290,193,457,0
291,194,457,0
292,195,462,0
293,197,461,0
294,198,463,0
295,200,464,0
296,206,464,0
297,271,464,0
298,204,469,0
299,207,472,0
300,217,469,0
301,208,476,0
302,210,167,0
303,210,479,0
304,212,485,0
305,214,481,0
306,215,486,0
307,217,482,0
308,218,485,0
309,229,492,0
310,220,495,0
311,232,487,0
312,234,517,0
313,315,492,0
314,231,495,0
315,250,495,0
316,228,497,0
317,230,508,0
318,232,505,0
319,241,503,0
320,235,506,0
321,236,504,0
322,239,509,0
323,240,510,0
324,240,516,0
325,254,525,0
326,255,515,0
327,257,511,0
328,247,515,0
329,254,523,0
330,261,520,0
331,264,519,0
332,253,528,0
333,254,522,0
334,266,521,0
335,257,524,0
336,258,533,0
337,272,527,0
338,262,527,0
339,269,535,0
340,265,535,0
341,267,532,0
342,268,536,0
343,270,534,0
344,280,542,0
345,313,546,0
346,274,539,0
347,282,543,0
348,277,546,0
349,279,555,0
350,280,550,0
351,282,558,0
352,284,558,0
353,299,557,0
354,287,552,0
355,289,560,0
356,291,560,0
357,291,559,0
358,303,562,0
359,301,560,0
360,359,572,0
361,298,563,0
362,299,566,0
363,321,565,0
364,304,574,0
365,304,571,0
366,307,577,0
367,308,575,0
368,309,576,0
369,312,579,0
370,313,587,0
371,314,587,0
372,346,589,0
373,334,588,0
374,320,587,0
375,321,585,0
376,358,596,0
377,325,593,0
378,327,592,0
379,380,596,0
380,362,595,0
381,332,598,0
382,334,598,0
383,335,602,0
384,353,601,0
385,339,601,0
386,580,602,0
387,342,614,0
388,390,603,0
389,346,607,0
390,348,617,0
391,367,612,0
392,370,614,0
393,418,615,0
394,355,613,0
395,357,619,0
396,359,628,0
397,377,625,0
398,362,623,0
399,364,631,0
400,366,625,0
401,367,639,0
402,394,634,0
403,371,630,0
404,373,628,0
405,375,634,0
406,376,640,0
407,387,634,0
408,380,634,0
409,426,645,0
410,385,644,0
411,404,639,0
412,407,649,0
413,390,653,0
414,392,645,0
415,394,652,0
416,395,81,0
417,397,653,0
418,399,647,0
419,404,657,0
420,402,664,0
421,405,657,0
422,426,656,0
423,419,658,0
424,421,663,0
425,433,662,0
426,458,664,0
427,509,667,0
428,418,666,0
429,421,669,0
430,422,673,0
431,424,671,0
432,427,677,0
433,475,677,0
434,511,681,0
435,930,678,0
436,434,682,0
437,437,687,0
438,438,687,0
439,464,694,0
440,442,685,0
441,444,690,0
442,446,693,0
443,448,693,0
444,451,700,0
445,453,694,0
446,490,712,0
447,503,700,0
448,505,698,0
449,494,699,0
450,501,702,0
451,488,701,0
452,466,701,0
453,468,709,0
454,471,709,0
455,473,714,0
456,518,719,0
457,523,713,0
458,479,711,0
459,481,720,0
460,483,716,0
461,486,721,0
462,499,720,0
463,513,719,0
464,492,724,0
465,683,725,0
466,496,729,0
467,498,729,0
468,500,726,0
469,502,736,0
470,505,735,0
471,506,730,0
472,509,744,0
473,512,750,0
474,513,745,0
475,527,743,0
476,517,740,0
477,520,751,0
478,683,752,0
479,549,749,0
480,712,753,0
481,547,752,0
482,555,751,0
483,532,748,0
484,555,754,0
485,536,759,0
486,539,763,0
487,541,764,0
488,556,766,0
489,546,768,0
490,561,770,0
491,550,773,0
492,552,766,0
493,555,765,0
494,557,778,0
495,559,771,0
496,589,773,0
497,592,781,0
498,571,773,0
499,569,775,0
500,571,781,0
501,573,781,0
502,575,788,0
503,598,787,0
504,606,784,0
505,582,789,0
506,584,793,0
507,586,793,0
508,590,793,0
509,606,798,0
510,594,803,0
511,616,805,0
512,682,798,0
513,600,799,0
514,627,804,0
515,606,803,0
516,608,811,0
517,610,810,0
518,642,809,0
519,658,809,0
520,987,812,0
521,763,816,0
522,797,817,0
523,624,812,0
524,627,293,0
525,629,822,0
526,631,831,0
527,634,824,0
528,637,823,0
529,638,825,0
530,640,833,0
531,643,830,0
532,674,834,0
533,702,834,0
534,676,837,0
535,693,837,0
536,687,832,0
537,658,839,0
538,660,838,0
539,697,851,0
540,665,850,0
541,667,843,0
542,670,848,0
543,672,847,0
544,675,848,0
545,710,855,0
546,718,849,0
547,744,853,0
548,685,862,0
549,687,859,0
550,691,861,0
551,692,860,0
552,1018,871,0
553,731,868,0
554,766,868,0
555,737,866,0
556,822,865,0
557,746,869,0
558,930,868,0
559,712,867,0
560,715,875,0
561,718,875,0
562,721,877,0
563,722,876,0
564,762,885,0
565,762,885,0
566,1151,892,0
567,763,885,0
568,773,885,0
569,1032,891,0
570,778,891,0
571,779,894,0
572,782,893,0
573,788,901,0
574,786,899,0
575,789,902,0
576,793,902,0
577,777,901,0
578,861,900,0
579,838,901,0
580,766,906,0
581,769,908,0
582,809,908,0
583,1139,914,0
584,815,911,0
585,818,907,0
586,817,915,0
587,804,911,0
588,807,917,0
589,791,923,0
590,795,916,0
591,814,926,0
592,799,928,0
593,830,928,0
594,843,924,0
595,807,925,0
596,810,928,0
597,812,934,0
598,815,931,0
599,818,925,0
600,861,930,0
601,823,935,0
602,827,934,0
603,828,936,0
604,868,938,0
605,834,938,0
606,836,937,0
607,882,941,0
608,861,939,0
609,874,940,0
610,868,941,0
611,920,951,0
612,1001,949,0
613,856,942,0
614,859,948,0
615,862,949,0
616,864,952,0
617,1226,966,0
618,951,956,0
619,921,957,0
620,876,961,0
621,878,962,0
622,903,962,0
623,923,964,0
624,887,964,0
625,924,968,0
626,937,973,0
627,917,969,0
628,1143,969,0
629,1068,975,0
630,908,970,0
631,907,982,0
632,909,979,0
633,937,977,0
634,915,981,0
635,938,977,0
636,921,985,0
637,924,984,0
638,967,983,0
639,952,988,0
640,971,994,0
641,969,995,0
642,938,998,0
643,942,993,0
644,966,1005,0
645,1388,998,0
646,950,1001,0
647,954,1001,0
648,956,1009,0
649,959,1005,0
650,963,1023,0
651,965,1013,0
652,968,1022,0
653,971,1013,0
654,974,1018,0
655,1016,1016,0
656,1039,1016,0
657,983,1020,0
658,1041,1019,0
659,1178,1019,0
660,1053,1023,0
661,1043,1020,0
662,1064,1029,0
663,1066,1028,0
664,1047,1035,0
665,1054,1029,0
666,1010,1028,0
667,1036,1038,0
668,1065,1034,0
669,1171,1048,0
670,1054,1041,0
671,1049,1036,0
672,1062,1041,0
673,1066,1041,0
674,1080,1047,0
675,1037,1041,0
676,1075,1046,0
677,1044,1045,0
678,1073,1054,0
679,1301,1048,0
680,1079,1053,0
681,1066,1054,0
682,1113,1053,0
683,1252,1055,0
684,1174,1057,0
685,1069,1066,0
686,1340,1063,0
687,1126,1070,0
688,1077,1069,0
689,1221,1066,0
690,1084,1071,0
691,1109,1071,0
692,1090,1079,0
693,1112,1067,0
694,1096,1079,0
695,1099,1074,0
696,1102,1070,0
697,1106,1083,0
698,1135,1075,0
699,1112,1084,0
700,1148,1084,0
701,1119,1082,0
702,1121,1089,0
703,1124,1083,0
704,1128,1086,0
705,1132,1098,0
706,1158,1094,0
707,1138,1096,0
708,1223,1102,0
709,1145,1099,0
710,1195,1097,0
711,1207,1098,0
712,1210,1100,0
713,1158,1099,0
714,1161,1104,0
715,1164,1105,0
716,1190,1107,0
717,1171,1103,0
718,1174,1112,0
719,1177,1111,0
720,1180,1118,0
721,1183,1119,0
722,1215,610,0
723,1190,1122,0
724,1227,1119,0
725,1196,1120,0
726,1200,1122,0
727,1224,1126,0
728,1230,1124,0
729,1209,1123,0
730,1213,1124,0
731,1216,1122,0
732,1256,1129,0
733,1275,1142,0
734,1254,1130,0
735,1286,1140,0
736,1261,1134,0
737,1261,1143,0
738,1240,1143,0
739,1275,1140,0
740,1246,1142,0
741,1279,1152,0
742,1254,1147,0
743,1260,1143,0
744,1259,1151,0
745,1264,1147,0
746,1635,1158,0
747,1269,1152,0
748,1274,1155,0
749,1277,1162,0
750,1280,1155,0
751,1317,1168,0
752,1290,1161,0
753,1308,1154,0
754,1317,1161,0
755,1297,1166,0
756,1331,1172,0
757,1399,1169,0
758,1361,1169,0
759,1362,1171,0
760,1355,1174,0
761,1359,1172,0
762,1321,1176,0
763,1416,1183,0
764,1360,1178,0
765,1363,1177,0
766,1335,1184,0
767,1352,1182,0
768,1342,1186,0
769,1693,1193,0
770,1381,1197,0
771,1352,1196,0
772,1379,1196,0
773,1359,1198,0
774,1363,1196,0
775,1366,1209,0
776,1403,1204,0
777,1426,1198,0
778,1539,1203,0
779,1456,1204,0
780,1384,1211,0
781,1422,1199,0
782,1438,1208,0
783,1441,1208,0
784,2152,1221,0
785,1436,1210,0
786,1474,1211,0
787,1446,1215,0
788,1451,1225,0
789,1435,1219,0
790,1456,1231,0
791,1424,1230,0
792,1461,1240,0
793,1431,1227,0
794,1435,1227,0
795,1576,1240,0
796,1474,1239,0
797,1467,1242,0
798,1484,1230,0
799,1861,1240,0
800,1490,1246,0
801,1459,1236,0
802,1501,1249,0
803,1466,1244,0
804,1471,1236,0
805,1474,1244,0
806,1477,1240,0
807,1481,1249,0
808,1485,1252,0
809,1489,1256,0
810,1530,1252,0
811,1496,1265,0
812,1653,1258,0
813,1535,1258,0
814,1542,1257,0
815,1575,1259,0
816,1842,1256,0
817,1622,1262,0
818,1523,1268,0
819,1526,1268,0
820,1530,1260,0
821,1570,1270,0
822,1537,1272,0
823,1541,1272,0
824,1544,1268,0
825,1568,1272,0
826,1552,1281,0
827,1578,1277,0
828,1559,1279,0
829,1564,1284,0
830,1583,1287,0
831,1571,1286,0
832,1600,1288,0
833,1601,1285,0
834,1582,1285,0
835,1585,1295,0
836,1590,1298,0
837,1619,1293,0
838,1597,1296,0
839,1638,1302,0
840,1630,1290,0
841,1643,1297,0
842,1736,1304,0
843,1656,1299,0
844,1642,1302,0
845,1645,1311,0
846,1628,1303,0
847,1631,1306,0
848,1655,1315,0
849,1665,1316,0
850,1643,1321,0
851,1647,1315,0
852,1651,1307,0
853,1654,1316,0
854,1698,1316,0
855,1847,1322,0
856,1692,1319,0
857,1705,1325,0
858,1699,1321,0
859,1774,1336,0
860,1752,1330,0
861,1686,1333,0
862,1710,1334,0
863,1693,1334,0
864,1740,1330,0
865,1702,1334,0
866,1705,1334,0
867,1733,1336,0
868,1721,1335,0
869,1780,1340,0
870,1748,1345,0
871,1807,1342,0
872,1755,1348,0
873,1797,1348,0
874,1771,1344,0
875,1782,1349,0
876,1745,1352,0
877,1785,1351,0
878,1808,1357,0
879,1757,1358,0
880,1761,1359,0
881,1766,1368,0
882,1768,1367,0
883,1847,1367,0
884,1814,1364,0
885,1781,1366,0
886,1851,1369,0
887,1812,1365,0
888,1817,1372,0
889,1796,1372,0
890,1801,1376,0
891,1858,1373,0
892,2040,1376,0
893,1855,1377,0
894,1908,1382,0
895,1906,1381,0
896,1825,1387,0
897,1829,1385,0
898,1910,1385,0
899,1905,1359,0
900,1840,1388,0
901,1878,1396,0
902,1850,1396,0
903,1857,1398,0
904,1866,1396,0
905,1884,1394,0
906,2370,1402,0
907,1963,1398,0
908,1888,1401,0
909,1900,1406,0
910,1923,1403,0
911,1927,1412,0
912,1916,1414,0
913,1917,1421,0
914,1946,1411,0
915,1939,1410,0
916,1930,1409,0
917,1949,1419,0
918,1919,1418,0
919,1919,1426,0
920,1988,1418,0
921,1973,1423,0
922,2001,1425,0
923,1972,1427,0
924,1992,1424,0
925,1944,1426,0
926,1949,1430,0
927,1953,1428,0
928,1958,1441,0
929,1984,1429,0
930,1966,1435,0
931,1970,1443,0
932,1975,1439,0
933,2198,1441,0
934,2018,1440,0
935,1987,1452,0
936,1991,1443,0
937,1996,1452,0
938,2046,1449,0
939,2537,1447,0
940,2154,1447,0
941,2052,1453,0
942,2054,1456,0
943,2047,1453,0
944,2110,1458,0
945,2113,1454,0
946,2056,1456,0
947,2150,1458,0
948,2274,1469,0
949,2638,905,0
950,2189,1465,0
951,2082,1464,0
952,2085,1476,0
953,2097,1477,0
954,2091,1467,0
955,2072,1477,0
956,2175,1473,0
957,2104,1484,0
958,2100,1482,0
959,2117,1484,0
960,2117,775,0
961,2099,1478,0
962,2129,1480,0
963,2107,1489,0
964,2112,1494,0
965,2115,1492,0
966,2121,1486,0
967,2461,1497,0
968,2131,1498,0
969,2154,1494,0
970,2162,1500,0
971,2619,1502,0
972,2225,1494,0
973,2210,1504,0
974,2156,1511,0
975,2221,1506,0
976,2201,1503,0
977,2212,1506,0
978,2225,995,0
979,2201,1505,0
980,2183,1508,0
981,2269,1516,0
982,2484,1518,0
983,2307,1515,0
984,2434,1525,0
985,2207,1528,0
986,2265,1521,0
987,2250,1526,0
988,2272,1524,0
989,2222,1522,0
990,2287,1530,0
991,2270,1533,0
992,2352,1527,0
993,2285,1538,0
994,2799,1538,0
995,2301,1515,0
996,2254,1539,0
997,2259,1538,0
998,2263,1539,0
999,2301,1543,0
1000,2272,1542,0
1001,2298,1545,0
1002,2282,1545,0
1003,2310,1545,0
1004,2297,1556,0
1005,2646,1554,0
1006,2311,1553,0
1007,2340,1551,0
1008,2331,1564,0
1009,2316,1558,0
1010,2318,1560,0
1011,2329,1569,0
1012,2361,1565,0
1013,2331,1569,0
1014,2544,1569,0
1015,2633,1573,0
1016,2492,1562,0
1017,2415,1572,0
1018,2354,1572,0
1019,2359,1579,0
1020,2363,1578,0
1021,2402,1589,0
1022,2372,1582,0
1023,2378,1592,0
1024,2416,1588,0
1025,2409,1603,0
1026,2944,1608,0
1027,2419,1108,0
1028,2434,1613,0
1029,2415,1630,0
1030,2435,1637,0
1031,2415,1652,0
1032,2605,1602,0
1033,2495,1646,0
1034,2466,1651,0
1035,2468,1671,0
1036,3003,1627,0
1037,2469,1663,0
1038,2448,1658,0
1039,2506,1707,0
1040,2492,1610,0
1041,2462,1708,0
1042,2467,1680,0
1043,2495,1713,0
1044,2594,1641,0
1045,2505,1723,0
1046,2558,1679,0
1047,2528,1725,0
1048,2545,1632,0
1049,2801,1729,0
1050,2628,1694,0
1051,2528,1742,0
1052,2524,1661,0
1053,2522,1752,0
1054,2551,1707,0
1055,2708,1752,0
1056,2559,1629,0
1057,2864,1758,0
1058,2604,1705,0
1059,2795,1768,0
1060,2641,1682,0
1061,2591,1757,0
1062,2565,1725,0
1063,2597,1778,0
1064,2627,1652,0
1065,2610,1781,0
1066,2618,1739,0
1067,2609,1788,0
1068,2613,1694,0
1069,2643,1779,0
1070,2602,1754,0
1071,2606,1795,0
1072,2977,1665,0
1073,2685,1793,0
1074,2658,1743,0
1075,2814,1794,0
1076,2694,1578,0
1077,2656,1809,0
1078,3024,1759,0
1079,2748,1803,0
1080,2777,1688,0
1081,2690,1811,0
1082,2883,1759,0
1083,2697,1828,0
1084,2670,1714,0
1085,2726,1840,0
1086,2768,1764,0
1087,2705,1845,0
1088,2688,1685,0
1089,2715,1838,0
1090,2856,1800,0
1091,2884,1848,0
1092,2731,1725,0
1093,2720,1830,0
1094,2793,1788,0
1095,2914,1850,0
1096,2849,1711,0
1097,2782,1849,0
1098,2789,1788,0
1099,2775,1856,0
1100,2784,1750,0
1101,2755,1851,0
1102,2800,1798,0
1103,2940,1854,0
1104,2769,1721,0
1105,2797,1874,0
1106,2952,1826,0
1107,2783,1875,0
1108,2794,1762,0
1109,3473,1878,0
1110,2834,1833,0
1111,2826,1888,0
1112,3553,1744,0
1113,2840,1884,0
1114,2926,1827,0
1115,3565,1888,0
1116,2853,1778,0
1117,2857,1883,0
1118,2958,1827,0
1119,3434,1893,0
1120,2960,1734,0
1121,2855,1903,0
1122,2885,1702,0
1123,2983,1909,0
1124,3062,1799,0
1125,2877,1919,0
1126,2922,1845,0
1127,3028,1919,0
1128,2892,1343,0
1129,2931,1931,0
1130,2947,1858,0
1131,2911,2071,0
1132,3087,1810,0
1133,3051,1934,0
1134,3101,1874,0
1135,2980,1927,0
1136,3204,1772,0
1137,2960,1949,0
1138,2985,1881,0
1139,2991,1946,0
1140,2988,1807,0
1141,3015,1936,0
1142,3056,1890,0
1143,2967,1958,0
1144,3174,1798,0
1145,3473,1946,0
1146,2983,1903,0
1147,3023,1964,0
1148,3071,1836,0
1149,2999,1966,0
1150,3028,1912,0
1151,3091,1964,0
1152,3150,1794,0
1153,3040,1979,0
1154,3060,1905,0
1155,3190,1983,0
1156,3150,1844,0
1157,3081,1971,0
1158,3168,1904,0
1159,3820,1954,0
1160,3096,1828,0
1161,3100,1980,0
1162,3589,1927,0
1163,3096,1987,0
1164,3101,1865,0
1165,3247,1988,0
1166,3243,1919,0
1167,3098,1997,0
1168,3912,1829,0
1169,3203,2002,0
1170,3114,1937,0
1171,3139,2002,0
1172,3161,1865,0
1173,3124,2001,0
1174,3133,1944,0
1175,3627,2013,0
1176,3708,1845,0
1177,3199,1497,0
1178,3197,1957,0
1179,3228,2012,0
1180,3267,1891,0
1181,3193,2016,0
1182,3177,1950,0
1183,3252,2013,0
1184,3184,1842,0
1185,3217,2027,0
1186,3197,1963,0
1187,3375,2034,0
1188,3305,1901,0
1189,3247,2038,0
1190,3250,1958,0
1191,3259,2038,0
1192,3252,1875,0
1193,3485,2036,0
1194,3236,1984,0
1195,3247,2049,0
1196,3254,1918,0
1197,3277,2048,0
1198,3653,1979,0
1199,3551,2050,0
1200,3331,1871,0
1201,3311,2059,0
1202,3344,1998,0
1203,3288,2058,0
1204,3829,1928,0
1205,3350,2056,0
1206,3431,1988,0
1207,3347,2062,0
1208,3339,1892,0
1209,3535,2070,0
1210,3495,2003,0
1211,3435,2078,0
1212,3336,1943,0
1213,3374,2103,0
1214,3371,2023,0
1215,3423,2083,0
1216,3400,1888,0
1217,3384,2087,0
1218,3599,2016,0
1219,3474,2090,0
1220,4697,1958,0
1221,3489,2097,0
1222,3414,2027,0
1223,3616,2102,0
1224,3428,1922,0
1225,3430,2098,0
1226,3474,2051,0
1227,3692,2104,0
1228,3968,1961,0
1229,3475,2114,0
1230,3478,2019,0
1231,3444,2109,0
1232,3581,1922,0
1233,3475,2111,0
1234,3510,2064,0
1235,3485,2120,0
1236,3734,1969,0
1237,3587,2123,0
1238,3536,2071,0
1239,3722,2121,0
1240,3522,1953,0
1241,4317,2137,0
1242,3803,2075,0
1243,3955,2131,0
1244,3628,1986,0
1245,3573,2144,0
1246,3961,2068,0
1247,3696,2145,0
1248,3681,1941,0
1249,3640,2148,0
1250,3594,2057,0
1251,3553,2145,0
1252,3568,2025,0
1253,3571,2149,0
1254,4192,2087,0
1255,3699,2166,0
1256,3739,1969,0
1257,3643,2155,0
1258,3595,2078,0
1259,4181,2159,0
1260,3735,2014,0
1261,3750,2164,0
1262,3791,2107,0
1263,3673,2160,0
1264,3737,1965,0
1265,3655,2173,0
1266,3747,2114,0
1267,3652,2181,0
1268,3763,2021,0
1269,3714,2173,0
1270,3796,2094,0
1271,4278,2178,0
1272,3713,1996,0
1273,3711,2194,0
1274,4513,2119,0
1275,3725,2193,0
1276,3723,2042,0
1277,3705,2200,0
1278,3779,2124,0
1279,3736,2235,0
1280,3743,1675,0
1281,3780,2215,0
1282,3851,2112,0
1283,3809,2211,0
1284,3761,2052,0
1285,3750,1724,0
1286,3779,2135,0
1287,3795,2203,0
1288,4149,2027,0
1289,3796,2206,0
1290,3801,1981,0
1291,3806,2219,0
1292,4272,2063,0
1293,3910,2225,0
1294,3823,2153,0
1295,3966,2224,0
1296,3848,2030,0
1297,3829,2229,0
1298,3825,2152,0
1299,4007,2231,0
1300,3875,2080,0
1301,3847,2233,0
1302,3965,2162,0
1303,3857,2226,0
1304,4174,2047,0
1305,5068,2245,0
1306,3905,2145,0
1307,4065,2246,0
1308,3909,2087,0
1309,3962,2253,0
1310,3918,2171,0
1311,4265,2246,0
1312,4027,1712,0
1313,3916,2255,0
1314,4109,2175,0
1315,3977,2262,0
1316,4083,2111,0
1317,3959,2263,0
1318,3946,2185,0
1319,4030,2256,0
1320,3962,2081,0
1321,4409,2262,0
1322,4057,2186,0
1323,5080,2275,0
1324,4061,2133,0
1325,4022,2281,0
1326,4048,2213,0
1327,4001,2289,0
1328,4210,2069,0
1329,4047,2279,0
1330,4039,2207,0
1331,4233,2288,0
1332,4260,2137,0
1333,4086,2286,0
1334,4063,2194,0
1335,4078,2296,0
1336,4167,2107,0
1337,4082,2301,0
1338,4680,2227,0
1339,4192,2301,0
1340,4104,2143,0
1341,4104,2308,0
1342,4130,2241,0
1343,4305,2308,0
1344,4547,2088,0
1345,4141,2308,0
1346,4116,2234,0
1347,4151,2314,0
1348,4358,2158,0
1349,4389,2313,0
1350,4165,2231,0
1351,4839,2308,0
1352,4158,2122,0
1353,4178,2326,0
1354,4254,2242,0
1355,4171,2336,0
1356,4384,2168,0
1357,4217,2335,0
1358,4188,2243,0
1359,4199,2335,0
1360,4221,2126,0
1361,4207,2341,0
1362,4855,2260,0
1363,4245,2350,0
1364,4254,2185,0
1365,4254,2354,0
1366,4267,2296,0
1367,4245,2354,0
1368,4437,2159,0
1369,4256,2231,0
1370,4303,2277,0
1371,4272,2361,0
1372,4275,2190,0
1373,4467,2362,0
1374,4307,2282,0
1375,4314,2370,0
1376,4339,2135,0
1377,4336,2367,0
1378,4337,2280,0
1379,4360,2364,0
1380,4376,2204,0
1381,4399,2376,0
1382,4405,2307,0
1383,4363,2375,0
1384,4370,2188,0
1385,5272,2390,0
1386,4429,2290,0
1387,4401,2372,0
1388,4406,2215,0
1389,4883,2385,0
1390,4514,2294,0
1391,4553,2396,0
1392,4421,2174,0
1393,4428,2414,0
1394,4435,2306,0
1395,4468,2392,0
1396,4846,2232,0
1397,4475,2392,0
1398,4527,2320,0
1399,4449,1757,0
1400,5443,2209,0
1401,4710,2410,0
1402,4563,2326,0
1403,4612,2415,0
1404,4624,2249,0
1405,4560,2414,0
1406,4613,2327,0
1407,4501,2430,0
1408,4523,2190,0
1409,4561,2421,0
1410,4658,2348,0
1411,4577,2424,0
1412,4549,2265,0
1413,6085,2429,0
1414,4576,2328,0
1415,4567,2429,0
1416,4747,2231,0
1417,4895,2435,0
1418,4813,2350,0
1419,4625,2443,0
1420,4584,1731,0
1421,4858,2447,0
1422,4760,2351,0
1423,5203,2455,0
1424,4727,2217,0
1425,4630,2448,0
1426,4715,2391,0
1427,4725,2450,0
1428,5562,2283,0
1429,4719,2457,0
1430,4687,2371,0
1431,4649,2464,0
1432,4730,2251,0
1433,4701,2464,0
1434,4773,2381,0
1435,4705,2467,0
1436,4701,2315,0
1437,4761,2468,0
1438,5450,2385,0
1439,4751,2469,0
1440,4733,2248,0
1441,4790,2473,0
1442,4724,2392,0
1443,4848,2484,0
1444,4787,2309,0
1445,4897,2484,0
1446,4789,2411,0
1447,4754,2486,0
1448,4798,2272,0
1449,5078,2487,0
1450,4822,2414,0
1451,4819,2494,0
1452,4811,2328,0
1453,4793,2495,0
1454,4997,2408,0
1455,4807,2505,0
1456,4905,2267,0
1457,4864,2495,0
1458,4868,2421,0
1459,4943,2511,0
1460,4851,2345,0
1461,5106,2511,0
1462,4924,2419,0
1463,4889,2511,0
1464,5044,2305,0
1465,4876,2531,0
1466,4974,2441,0
1467,4894,2526,0
1468,4923,2365,0
1469,5010,2521,0
1470,4915,2433,0
1471,5102,2530,0
1472,5543,2288,0
1473,4970,2026,0
1474,5487,2444,0
1475,5265,2016,0
1476,5200,2376,0
1477,5017,2538,0
1478,5066,2442,0
1479,5061,2542,0
1480,6087,2349,0
1481,5579,2543,0
